Banco de México,
,
,
,
,
Fecha de consulta: 20/11/2024 01:53:57,
,
,
,
Título,"Valores gubernamentales Resultados de la subasta semanal, Plazo en días Cetes a 364 días"
Periodo disponible,15/11/1990 - 14/11/2024
Periodicidad,Diaria
Cifra,Sin tipo de Cifra
Unidad,Días
Base,
Aviso,
Tipo de información,
Fecha,SF43944
07/09/2006,N/E
14/09/2006,N/E
21/09/2006,N/E
28/09/2006,364
05/10/2006,N/E
12/10/2006,N/E
19/10/2006,N/E
26/10/2006,336
23/11/2006,364
21/12/2006,336
18/01/2007,364
15/02/2007,336
15/03/2007,364
12/04/2007,336
10/05/2007,364
07/06/2007,336
05/07/2007,364
02/08/2007,336
30/08/2007,364
27/09/2007,336
25/10/2007,364
22/11/2007,336
20/12/2007,364
17/01/2008,336
14/02/2008,364
13/03/2008,336
10/04/2008,363
08/05/2008,335
05/06/2008,364
03/07/2008,336
31/07/2008,364
28/08/2008,336
25/09/2008,364
23/10/2008,336
20/11/2008,364
18/12/2008,336
15/01/2009,364
12/02/2009,336
12/03/2009,364
08/04/2009,337
07/05/2009,364
04/06/2009,336
02/07/2009,364
30/07/2009,336
27/08/2009,364
24/09/2009,336
22/10/2009,364
05/11/2009,N/E
12/11/2009,N/E
19/11/2009,336
26/11/2009,N/E
03/12/2009,N/E
10/12/2009,N/E
17/12/2009,364
24/12/2009,N/E
31/12/2009,N/E
07/01/2010,N/E
14/01/2010,336
21/01/2010,N/E
28/01/2010,N/E
04/02/2010,N/E
11/02/2010,364
18/02/2010,N/E
25/02/2010,N/E
04/03/2010,N/E
11/03/2010,336
18/03/2010,N/E
25/03/2010,N/E
31/03/2010,N/E
08/04/2010,364
15/04/2010,N/E
22/04/2010,N/E
29/04/2010,N/E
06/05/2010,336
13/05/2010,N/E
20/05/2010,N/E
27/05/2010,N/E
03/06/2010,364
10/06/2010,N/E
17/06/2010,N/E
24/06/2010,N/E
01/07/2010,336
08/07/2010,N/E
15/07/2010,N/E
22/07/2010,N/E
29/07/2010,364
05/08/2010,N/E
12/08/2010,N/E
19/08/2010,N/E
26/08/2010,336
02/09/2010,N/E
09/09/2010,N/E
15/09/2010,N/E
23/09/2010,364
30/09/2010,N/E
07/10/2010,N/E
14/10/2010,N/E
21/10/2010,336
28/10/2010,N/E
04/11/2010,N/E
11/11/2010,N/E
18/11/2010,364
25/11/2010,N/E
02/12/2010,N/E
09/12/2010,N/E
16/12/2010,336
23/12/2010,N/E
30/12/2010,N/E
06/01/2011,N/E
13/01/2011,364
20/01/2011,N/E
27/01/2011,N/E
03/02/2011,N/E
10/02/2011,336
17/02/2011,N/E
24/02/2011,N/E
03/03/2011,N/E
10/03/2011,364
17/03/2011,N/E
24/03/2011,N/E
31/03/2011,N/E
07/04/2011,336
14/04/2011,N/E
20/04/2011,N/E
28/04/2011,N/E
05/05/2011,364
12/05/2011,N/E
19/05/2011,N/E
26/05/2011,N/E
02/06/2011,336
09/06/2011,N/E
16/06/2011,N/E
23/06/2011,N/E
30/06/2011,364
07/07/2011,N/E
14/07/2011,N/E
21/07/2011,N/E
28/07/2011,336
04/08/2011,N/E
11/08/2011,N/E
18/08/2011,N/E
25/08/2011,364
01/09/2011,N/E
08/09/2011,N/E
15/09/2011,N/E
22/09/2011,336
29/09/2011,N/E
06/10/2011,N/E
13/10/2011,N/E
20/10/2011,364
27/10/2011,N/E
03/11/2011,N/E
10/11/2011,N/E
17/11/2011,336
24/11/2011,N/E
01/12/2011,N/E
08/12/2011,N/E
15/12/2011,364
22/12/2011,N/E
29/12/2011,N/E
05/01/2012,N/E
12/01/2012,336
19/01/2012,N/E
26/01/2012,N/E
02/02/2012,N/E
09/02/2012,364
16/02/2012,N/E
23/02/2012,N/E
01/03/2012,N/E
08/03/2012,336
15/03/2012,N/E
22/03/2012,N/E
29/03/2012,N/E
04/04/2012,365
12/04/2012,N/E
19/04/2012,N/E
26/04/2012,N/E
03/05/2012,336
10/05/2012,N/E
17/05/2012,N/E
24/05/2012,N/E
31/05/2012,364
07/06/2012,N/E
14/06/2012,N/E
21/06/2012,N/E
28/06/2012,336
05/07/2012,N/E
12/07/2012,N/E
19/07/2012,N/E
26/07/2012,364
02/08/2012,N/E
09/08/2012,N/E
16/08/2012,N/E
23/08/2012,336
30/08/2012,N/E
06/09/2012,N/E
13/09/2012,N/E
20/09/2012,364
27/09/2012,N/E
04/10/2012,N/E
11/10/2012,N/E
18/10/2012,336
25/10/2012,N/E
01/11/2012,N/E
08/11/2012,N/E
15/11/2012,364
22/11/2012,N/E
29/11/2012,N/E
06/12/2012,N/E
13/12/2012,336
20/12/2012,N/E
27/12/2012,N/E
03/01/2013,N/E
10/01/2013,364
17/01/2013,N/E
24/01/2013,N/E
31/01/2013,N/E
07/02/2013,336
14/02/2013,N/E
21/02/2013,N/E
28/02/2013,N/E
07/03/2013,364
14/03/2013,N/E
21/03/2013,N/E
27/03/2013,N/E
04/04/2013,336
11/04/2013,N/E
18/04/2013,N/E
25/04/2013,N/E
02/05/2013,363
09/05/2013,N/E
16/05/2013,N/E
23/05/2013,N/E
30/05/2013,335
06/06/2013,N/E
13/06/2013,N/E
20/06/2013,N/E
27/06/2013,364
04/07/2013,N/E
11/07/2013,N/E
18/07/2013,N/E
25/07/2013,336
01/08/2013,N/E
08/08/2013,N/E
15/08/2013,N/E
22/08/2013,364
29/08/2013,N/E
05/09/2013,N/E
12/09/2013,N/E
19/09/2013,336
26/09/2013,N/E
03/10/2013,N/E
10/10/2013,N/E
17/10/2013,364
24/10/2013,N/E
31/10/2013,N/E
07/11/2013,N/E
14/11/2013,336
21/11/2013,N/E
28/11/2013,N/E
05/12/2013,N/E
11/12/2013,365
19/12/2013,N/E
26/12/2013,N/E
02/01/2014,N/E
09/01/2014,336
16/01/2014,N/E
23/01/2014,N/E
30/01/2014,N/E
06/02/2014,364
13/02/2014,N/E
20/02/2014,N/E
27/02/2014,N/E
06/03/2014,336
13/03/2014,N/E
20/03/2014,N/E
27/03/2014,N/E
03/04/2014,363
10/04/2014,N/E
16/04/2014,N/E
24/04/2014,N/E
30/04/2014,336
08/05/2014,N/E
15/05/2014,N/E
22/05/2014,N/E
29/05/2014,364
05/06/2014,N/E
12/06/2014,N/E
19/06/2014,N/E
26/06/2014,336
03/07/2014,N/E
10/07/2014,N/E
17/07/2014,N/E
24/07/2014,364
31/07/2014,N/E
07/08/2014,N/E
14/08/2014,N/E
21/08/2014,336
28/08/2014,N/E
04/09/2014,N/E
11/09/2014,N/E
18/09/2014,364
25/09/2014,N/E
02/10/2014,N/E
09/10/2014,N/E
16/10/2014,336
23/10/2014,N/E
30/10/2014,N/E
06/11/2014,N/E
13/11/2014,364
20/11/2014,N/E
27/11/2014,N/E
04/12/2014,N/E
11/12/2014,336
18/12/2014,N/E
24/12/2014,N/E
31/12/2014,N/E
08/01/2015,364
15/01/2015,N/E
22/01/2015,N/E
29/01/2015,N/E
05/02/2015,336
12/02/2015,N/E
19/02/2015,N/E
26/02/2015,N/E
